GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O15350	TP73	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000316	IGI	PMID:18421303	UniProtKB:P17208	9606	ParkinsonsUK-UCL	has_input(UniProtKB:P38936)|has_input(UniProtKB:Q07812)	F
UniProtKB	O15350	TP73	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16343436		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O15353	FOXN1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61575|ensembl:ENSMUSP00000103929	9606	Ensembl		F
UniProtKB	O15370	SOX12	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98360|MGI:MGI:98366|PANTHER:PTN002567758|UniProtKB:Q06945	9606	GO_Central		F
UniProtKB	O15370	SOX12	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04890|ensembl:ENSMUSP00000138293	9606	Ensembl		F
UniProtKB	O15370	SOX12	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q04890	9606	UniProt		F
UniProtKB	O15391	YY2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15087442		9606	NTNU_SB	has_input(NCBI_Gene:2353)|has_input(NCBI_Gene:7157)	F
UniProtKB	O15516	CLOCK	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08785|ensembl:ENSMUSP00000143939	9606	Ensembl		F
UniProtKB	O15516	CLOCK	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O08785	9606	BHF-UCL		F
UniProtKB	O15522	NKX2-8	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12167706		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O15525	MAFG	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54790|ensembl:ENSMUSP00000053899	9606	Ensembl		F
UniProtKB	O43186	CRX	enables	GO:0001216	DNA-binding transcription activator activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9XSK0	9606	ARUK-UCL	occurs_in(UBERON:0000966)	F
UniProtKB	O43186	CRX	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10625658		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O43248	HOXC11	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9582375		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O43313	ATMIN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6P9S1	9606	ARUK-UCL		F
UniProtKB	O43313	ATMIN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P9S1|ensembl:ENSMUSP00000104727	9606	Ensembl		F
UniProtKB	O43345	ZNF208	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1916160|PANTHER:PTN004700594	9606	GO_Central		F
UniProtKB	O43474	KLF4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	9606	Ensembl		F
UniProtKB	O43474	KLF4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:21539536		9606	BHF-UCL	occurs_at(SO:0001952)	F
UniProtKB	O43524	FOXO3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVH4|ensembl:ENSMUSP00000101141	9606	Ensembl		F
UniProtKB	O43524	FOXO3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WVH4	9606	BHF-UCL		F
UniProtKB	O43680	TCF21	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35437|ensembl:ENSMUSP00000053178	9606	Ensembl		F
UniProtKB	O43680	TCF21	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35437	9606	UniProt		F
UniProtKB	O43763	TLX2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10869550		9606	NTNU_SB		F
UniProtKB	O43812	DUX1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9736770		9606	NTNU_SB		F
UniProtKB	O43889	CREB3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:16940180		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O60281	ZNF292	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZXZ1|ensembl:ENSRNOP00000035972	9606	Ensembl		F
UniProtKB	O60422	ONECUT3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K557|ensembl:ENSMUSP00000053288	9606	Ensembl		F
UniProtKB	O60479	DLX3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64205|ensembl:ENSMUSP00000090443	9606	Ensembl		F
UniProtKB	O60481	ZIC3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17764085		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O60481	ZIC3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62521|ensembl:ENSMUSP00000085999	9606	Ensembl		F
UniProtKB	O60548	FOXD2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12621056		9606	NTNU_SB	has_input(NCBI_Gene:5573)	F
UniProtKB	O60806	TBX19	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99ME7|ensembl:ENSMUSP00000027859	9606	Ensembl		F
UniProtKB	O75030	MITF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14737107		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O75030	MITF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:14737107		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O75030	MITF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08874|ensembl:ENSMUSP00000044938	9606	Ensembl		F
UniProtKB	O75030	MITF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:20530484		9606	UniProt		F
UniProtKB	O75132	ZBED4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80WQ9	9606	ARUK-UCL		F
UniProtKB	O75132	ZBED4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80WQ9|ensembl:ENSMUSP00000035437	9606	Ensembl		F
UniProtKB	O75360	PROP1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97458|ensembl:ENSMUSP00000057231	9606	Ensembl		F
UniProtKB	O75364	PITX3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35160|ensembl:ENSMUSP00000026259	9606	Ensembl		F
UniProtKB	O75444	MAF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54843|ensembl:ENSMUSP00000067704	9606	Ensembl		F
UniProtKB	O75469	NR1I2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11114890		9606	NTNU_SB		F
UniProtKB	O75593	FOXH1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347465|PANTHER:PTN000215618	9606	GO_Central		F
UniProtKB	O75593	FOXH1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88621|ensembl:ENSMUSP00000036591	9606	Ensembl		F
UniProtKB	O75603	GCM2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039791	9606	InterPro		F
UniProtKB	O75840	KLF7	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9774444		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O94916	NFAT5	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11485737		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O94993	SOX30	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CGW4|ensembl:ENSMUSP00000037519	9606	Ensembl		F
UniProtKB	O94993	SOX30	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CGW4	9606	UniProt		F
UniProtKB	O94993-1	SOX30	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10359848		9606	GO_Central		F
UniProtKB	O95096	NKX2-2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P42586	9606	UniProt		F
UniProtKB	O95096	NKX2-2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42586|ensembl:ENSMUSP00000069666	9606	Ensembl		F
UniProtKB	O95231	VENTX	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:21325273		9606	NTNU_SB	has_input(NCBI_Gene:1029)	F
UniProtKB	O95343	SIX3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62233	9606	UniProt		F
UniProtKB	O95644	NFATC1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O88942	9606	BHF-UCL	occurs_at(SO:0000165)	F
UniProtKB	O95718	ESRRB	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61539	9606	UniProt		F
UniProtKB	O95948	ONECUT2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11478782		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O96004	HAND1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64279|ensembl:ENSMUSP00000046999	9606	Ensembl		F
UniProtKB	O96004	HAND1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q64279	9606	BHF-UCL		F
UniProtKB	O96006	ZBED1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17220279		9606	NTNU_SB	has_input(NCBI_Gene:6194)|has_input(NCBI_Gene:6204)|has_input(NCBI_Gene:6206)	F
UniProtKB	O96006	ZBED1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17220279		9606	NTNU_SB	has_input(NCBI_Gene:6194),occurs_at(SO:0001952)	F
UniProtKB	P01100	FOS	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01101|ensembl:ENSMUSP00000021674	9606	Ensembl		F
UniProtKB	P01106	MYC	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	occurs_in(CL:0000351),has_input(RNAcentral:URS00000A68B2_9606),occurs_in(UBERON:0000319),part_of(GO:1902895)	F
UniProtKB	P01106	MYC	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10723141		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P03372	ESR1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12047722		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P04150	NR3C1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16728402		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P04150	NR3C1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:23823477		9606	UniProt	has_input(UniProtKB:Q8TAP4)	F
UniProtKB	P04198	MYCN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17327229		9606	NTNU_SB	has_input(NCBI_Gene:5747),occurs_at(SO:0001952)	F
UniProtKB	P04637	TP53	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:22578566		9606	ARUK-UCL	has_input(RNAcentral:URS0000446722_9606),part_of(GO:1902895)	F
UniProtKB	P04637	TP53	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17145718		9606	ARUK-UCL	has_input(UniProtKB:Q07812)	F
UniProtKB	P04637	TP53	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		F
UniProtKB	P04637	TP53	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17146433		9606	BHF-UCL	has_input(UniProtKB:Q9H4X1),occurs_at(SO:0001952)	F
UniProtKB	P04637	TP53	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12609999		9606	GO_Central	has_input(UniProtKB:P38936)|occurs_in(GO:0000785)	F
UniProtKB	P05412	JUN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:2833704		9606	ARUK-UCL		F
UniProtKB	P05412	JUN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19861239		9606	BHF-UCL		F
UniProtKB	P05412	JUN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:19962668		9606	BHF-UCL	has_input(RNAcentral:URS000077BBBB_9606),occurs_at(SO:0001952)	F
UniProtKB	P05412	JUN	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:2833704		9606	GO_Central		F
UniProtKB	P05549	TFAP2A	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:20808827		9606	UniProt		F
UniProtKB	P05549	TFAP2A	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11278550		9606	UniProt	has_input(UniProtKB:P21860)	F
UniProtKB	P06401	PGR	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17785366		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P08047	SP1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14701757		9606	ARUK-UCL	has_input(UniProtKB:P56817)	F
UniProtKB	P08047	SP1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:2833704		9606	ARUK-UCL		F
UniProtKB	P08047	SP1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:21659522		9606	BHF-UCL	has_input(UniProtKB:P32929),occurs_in(CL:0002539),regulates(GO:0070814),part_of(GO:0051145),occurs_at(SO:0001952)	F
UniProtKB	P08047	SP1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16691198		9606	CAFA	occurs_at(SO:0001952)	F
UniProtKB	P08048	ZFY	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	PMID:32406922	UniProtKB:P17010	9606	ARUK-UCL		F
UniProtKB	P08151	GLI1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000303	NAS	PMID:18263616		9606	BHF-UCL		F
UniProtKB	P08651	NFIC	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:1524678		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P09016	HOXD4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:1756725		9606	NTNU_SB	has_input(NCBI_Gene:3235)	F
UniProtKB	P09016	HOXD4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:1756725		9606	NTNU_SB	has_input(NCBI_Gene:3235)	F
UniProtKB	P09017	HOXC4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15252056		9606	NTNU_SB	has_input(NCBI_Gene:3492),occurs_at(SO:0000165)	F
UniProtKB	P09067	HOXB5	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09079|ensembl:ENSMUSP00000035423	9606	Ensembl		F
UniProtKB	P09629	HOXB7	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:8756643		9606	NTNU_SB	has_input(NCBI_Gene:2247),occurs_at(SO:0001952)	F
UniProtKB	P10242	MYB	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10233885		9606	NTNU_SB	has_input(NCBI_Gene:1991)	F
UniProtKB	P10243	MYBL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:7987850		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P10243	MYBL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P51960	9606	UniProt		F
UniProtKB	P10244	MYBL2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10770937		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P10275	AR	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16728402		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P10914	IRF1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:32385160		9606	ARUK-UCL		F
UniProtKB	P10914	IRF1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:15509808		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P11161	EGR2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12687019		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P11308	ERG	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:18195090		9606	NTNU_SB	has_input(NCBI_Gene:1003)	F
UniProtKB	P11831	SRF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000316	IGI	PMID:23764775	UniProtKB:Q969V6	9606	ARUK-UCL	has_input(RNAcentral:URS0000554A4F_9606),part_of(GO:1902895)	F
UniProtKB	P11831	SRF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	P11831	SRF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JM73	9606	BHF-UCL		F
UniProtKB	P11831	SRF	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:20808827		9606	UniProt		F
UniProtKB	P13349	MYF5	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24699|ensembl:ENSMUSP00000000445	9606	Ensembl		F
UniProtKB	P13378	HOXD8	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:1756725		9606	NTNU_SB		F
UniProtKB	P14316	IRF2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:9540062		9606	NTNU_SB		F
UniProtKB	P14651	HOXB3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9556594		9606	NTNU_SB		F
UniProtKB	P14652	HOXB2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15289435		9606	NTNU_SB	has_input(NCBI_Gene:18935)	F
UniProtKB	P14653	HOXB1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9556594		9606	NTNU_SB	has_input(NCBI_Gene:18424)	F
UniProtKB	P14653	HOXB1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9556594		9606	NTNU_SB	has_input(NCBI_Gene:18424),occurs_at(SO:0001952)	F
UniProtKB	P14921	ETS1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15001984		9606	NTNU_SB	has_input(NCBI_Gene:3371)	F
UniProtKB	P15172	MYOD1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11076940		9606	NTNU_SB		F
UniProtKB	P15172	MYOD1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10085|ensembl:ENSMUSP00000072330	9606	Ensembl		F
UniProtKB	P15173	MYOG	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11076940		9606	NTNU_SB		F
UniProtKB	P15173	MYOG	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12979|ensembl:ENSMUSP00000027730	9606	Ensembl		F
UniProtKB	P15173	MYOG	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000304	TAS	PMID:19783823		9606	BHF-UCL		F
UniProtKB	P15336	ATF2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:18671972		9606	ARUK-UCL		F
UniProtKB	P15336	ATF2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16300731		9606	NTNU_SB	has_input(NCBI_Gene:896)	F
UniProtKB	P15336	ATF2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16951|ensembl:ENSMUSP00000058521	9606	Ensembl		F
UniProtKB	P15336	ATF2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19861239		9606	BHF-UCL		F
UniProtKB	P15407	FOSL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10158|ensembl:ENSRNOP00000027891	9606	Ensembl		F
UniProtKB	P15408	FOSL2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:13679379		9606	NTNU_SB		F
UniProtKB	P15884	TCF4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	PMID:8978694	UniProtKB:Q60722	9606	BHF-UCL	occurs_at(SO:0001952)	F
UniProtKB	P15923	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10652346		9606	ARUK-UCL		F
UniProtKB	P15923	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10775504		9606	GO_Central		F
UniProtKB	P15923	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14752053		9606	GO_Central		F
UniProtKB	P15923-1	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15509787		9606	BHF-UCL		F
UniProtKB	P15976	GATA1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17679|ensembl:ENSMUSP00000033502	9606	Ensembl		F
UniProtKB	P15976	GATA1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15920471		9606	BHF-UCL		F
UniProtKB	P16220	CREB1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q01147	9606	ARUK-UCL	has_input(UniProtKB:Q15911),part_of(GO:0071300)	F
